"","titulo","texto"
"270","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","Por eso también tengo que decirlo, para que ya me escuchen, porque los servidores públicos sí están pendientes de estas reuniones que se están transmitiendo en todo el país y que se tome nota, quiero hacer aquí el compromiso, porque tenemos el presupuesto, va salir el dinero y tengo la voluntad de que se amplíe la carretera de la costa chica de Guerrero. Lo que se empezó a hacer, que llegó hasta San Marcos, pero nos vamos toda la costa hasta Salina Cruz. Ese es el compromiso."
"271","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","Y terminó diciéndoles que estoy muy contento de estar aquí en esta región afromexicana, porque yo también llevo sangre afromexicana en mis venas, y les voy a platicar. ¿Saben?, las dos regiones afromexicanas, a ver, más importantes, ¿cuáles son? Esta región y Veracruz."
"272","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","¿De dónde era mi padre? "
"273","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","De Veracruz. Mi madre tabasqueña, mi padre veracruzano, de la cuenca del Papaloapan, jarocho. Bueno, entonces, yo me siento muy identificado con ustedes. Yo no creo en lo de las razas, no aplica, exactamente, ahí se equivocó un casi también paisano de ustedes, José Vasconcelos, un hombre extraordinario, fue secretario de Educación, el mejor secretario de Educación Pública que ha habido en la historia, pero hablaba él de las razas y luego también otras cosas, que le daba demasiada importancia a la cultura occidental y había cierto desprecio en nuestras culturas prehispánicas, pero un gran escritor, un gran prosista, Ulises criollo es un libro que lo recomiendo mucho."
"274","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","Además, siendo secretario de Educación fue el que le permitió a Diego Rivera y a los grandes muralistas pintar esas obras de arte, de cultura, que están en Palacio Nacional, en la Secretaría de Educación Pública, esos murales bellísimos."
"275","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","No creo yo, sin embargo, repito lo de las razas; yo creo más en la humanidad, yo estoy más a favor de la fraternidad universal de las culturas, de todas las culturas."
"276","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","Pero decirles que no vamos nosotros a dejar atrás a las comunidades y a las comunidades afromexicanas, y que, en efecto, lo que decía aquí Héctor Astudillo, un gran dirigente, Vicente Guerrero era afroamexicano y Morelos también, pero en el caso de Guerrero totalmente definido al grado de que por eso le hicieron un fraude electoral, fue candidato."
"277","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","El primer presidente de México de la época de la república federal, de la primera república federal, después de la Independencia fue Guadalupe Victoria, de 1824 a 1828, porque antes los periodos presidenciales eran de cuatro años."
"278","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","Terminó Guadalupe Victoria y vino la campaña, y hubo dos partidos, en ese entonces eran las logias los partidos, el Partido Yorkino y el Partido Escocés."
"279","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","El Partido Yorkino lanzó, como era partido o logia popular, lanzó a Vicente Guerrero de candidato a la Presidencia; el Partido Escocés, la logia escocesa, a Manuel Gómez Pedraza; y como los conservadores no querían a Guerrero hicieron fraude electoral, le quitaron la Presidencia,"
"280","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","Guerrero siguió luchando, pero luego ya conocen ustedes que fue víctima de una traición, de una ruin traición y de su fusilamiento. Pero era afromexicano, este hombre que decía: ‘La patria es primero’. "
"281","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","Por eso digo: "
"282","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","¡Que viva Cuajinicuilapa!"
"283","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","¡Que vivan los pueblos afromexicanos!"
"284","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","¡Que viva Vicente Guerrero!"
"285","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","¡Viva México!"
"286","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","¡Viva México!"
"287","Versión estenográfica. Diálogo con el pueblo afromexicano, en Cuajinicuilapa, Guerrero","¡Viva México!"
"288","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR: Amigas, amigos participantes en esta convención bancaria:"
"289","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Me da mucho gusto estar con ustedes en estos momentos para compartir reflexiones y puntos de vista."
"290","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Agradezco mucho al gobernador del estado de Guerrero, Héctor Astudillo Flores, por su apoyo, por su respaldo, por su colaboración, por su solidaridad; agradezco también que nos acompañe la presidenta municipal de Acapulco, la maestra Adela Román Ocampo; y desde luego celebro participar en esta convención que está dirigida por Luis Niño de Rivera, presidente de la Asociación de Bancos de México."
"291","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Empiezo con lo que al final subrayó Luis, acerca de enfrentar momentos difíciles, de adversidad, con unidad. Creo que esto es fundamental, el que independientemente de nuestras diferencias, concepciones, manera de pensar, que pongamos siempre por delante el interés general, el interés de la nación, que siempre pensemos en nuestro querido México, en nuestra patria. Como decía un guerrerense extraordinario, independentista, Vicente Guerrero, la patria es primero, que siempre tengamos eso en consideración."
"292","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Creo que hay unidad en el país y hay gobernabilidad, no padecemos de conflictos, no hay confrontación."
"293","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Puedo poner un ejemplo: ya no hay la confrontación permanente que se daba anteriormente por los temas magisteriales durante mucho tiempo. Desde que se llegó al gobierno y se tomó la decisión de cancelar la mal llamada reforma educativa, se acabaron los conflictos, no hemos tenido un sólo día de paro magisterial en el país."
"294","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Esto se debe a que se escuchó a las maestras, a los maestros y no se actuó con carga ideológica, ni de izquierda ni de derecha, sino con juicio práctico; y esto llevó a que se tenga la paz y la tranquilidad que se necesitan en momentos como este para enfrentar adversidades."
"295","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","También es importante destacar que hemos avanzado en el propósito de que haya paz, tranquilidad en nuestro país."
"296","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Iba en ascenso la inseguridad, la violencia. Lo adelanto, porque vamos a informar en unos días más sobre resultados en disminución de homicidios, en disminución de robo de vehículos. Y menciono estos dos delitos porque en estos dos delitos no hay cifra negra y vamos a demostrar que ya se está logrando poco a poco la disminución de la violencia en nuestro país."
"297","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","¿Por qué vamos a poder enfrentar el flagelo de la violencia?"
"298","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Porque el gobierno tiene autoridad moral y eso le permite contar con autoridad política. Por eso es muy importante el considerar que se tiene que desterrar de nuestro país la corrupción, no sólo por razones de índole moral, sino también porque se adquiere autoridad suficiente para poner orden, para gobernar con el ejemplo."
"299","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Lo otro que nos ayuda mucho en este propósito de garantizar la paz en el país es no permitir por ningún motivo la impunidad, cero impunidad. Imagínense, ¿qué se puede hacer si la delincuencia es la encargada de la seguridad pública, si hay contubernio entre delincuentes y autoridades, si no se pinta con claridad la raya la frontera entre delincuencia y autoridad?"
"300","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Como no permitimos la impunidad y no hay esa asociación delictuosa, tenemos muchas posibilidades de que haya paz y que haya tranquilidad, porque no hay privilegios para nadie, el gobierno no está sometido, no está al servicio de grupos, no está al servicio de la delincuencia."
"301","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","También nos ayuda mucho el que se aplique una política económica responsable de finanzas públicas sanas, de no gastar más de lo que ingresa a la hacienda pública, el no endeudar al país. El año pasado no aumentó la deuda en términos reales y este año, suceda lo que suceda, tampoco va a haber aumento en la deuda pública."
"302","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Vamos a mantenernos sin déficit en las finanzas, y para eso ayuda mucho la austeridad republicana, reducir el costo del gobierno a la sociedad. Antes le costaba mucho al pueblo mantener al gobierno, era un gobierno mantenido y bueno para nada, eso se terminó."
"303","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Cuando antes se hablaba de austeridad, ¿qué nos decían?, que había que apretarnos el cinturón los mexicanos, la sociedad; ahora no es así, austeridad es que se apriete el cinturón el gobierno. No puede haber lujos en el gobierno, no puede haber derroche, no puede haber gobierno rico con pueblo pobre. Por eso tenemos finanzas públicas sanas."
"304","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Y también vamos a seguir respetando cabalmente la autonomía del Banco de México, para que actúe con independencia en la política financiera, sobre todo en lo relacionado con el control de la inflación, que nos importa mucho. No queremos crecimiento con inflación, queremos crecer sin inflación, ese es el propósito y esa es una de las tareas del Banco de México."
"305","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Hay condiciones inmejorables para crecer a pesar de las circunstancias, no puedo hablar de qué circunstancias porque nosotros hemos decidido que en el tema del coronavirus hablen los médicos y los científicos, no los políticos, que sean los técnicos, los médicos, los científicos, los que nos informen para que no se exagere ni se disminuyan los efectos de esta epidemia."
"306","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","A pesar de esas circunstancias, decía yo, hay condiciones inmejorables para que emprendamos el camino del crecimiento."
"307","Versión estenográfica. 83 Convención Bancaria, en Acapulco, Guerrero","Hoy, por ejemplo, se aprobó en Canadá el Tratado de Libre Comercio, tanto en la Cámara de Diputados como la Cámara de Senadores. Esto es muy importante, porque hay una tendencia al asilamiento en algunos países del mundo y nosotros nos estamos integrando con la economía, con el mercado más importante del planeta y llevamos muy buenas relaciones, tanto con el gobierno de Canadá como con el gobierno de Estados Unidos, hay una relación de respeto mutuo que vamos a mantener."
